tree,first_word,last_word,first_onset,last_offset,duration
(S (NP (PRP it)) (VP (VBD was) (VP (VBN born) (PP (IN of) (NP (DT the) (NN walk))) (PP (IN under) (NP (NP (NP (DT the) (NNS stars)) (PP (IN of) (NP (NP (DT the) (NN song)) (PP (IN of) (NP (DT the) (NN pulley)))))) (PP (IN of) (NP (NP (DT the) (NN effort)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NNS arms))))))))))), it, arms,380.3,385.787,5.487
(S (NP (PRP it)) (VP (VBD was) (ADJP (JJ good) (PP (IN for) (NP (NP (DT the) (NN heart)) (PP (IN like) (NP (DT a) (NN present)))))))), it, present,386.331,388.734,2.403
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP i)) (VP (VBD was) (NP (NP (NP (DT a) (JJ little) (NN boy)) (NP (NP (DT the) (NNS lights)) (PP (IN of) (NP (DT the) (JJ christmas) (NN tree))))) (NP (NP (DT the) (NN music)) (PP (IN of) (NP (DT the) (NN midnight) (NN mass)))))))) (NP (NP (DT the) (NN tenderness)) (PP (IN in) (NP (DT the) (NN smiles)))) (VP (VBD produced) (PP (IN in) (NP (DT a) (JJ similar) (NN way))) (NP (NP (DT the) (NN radiance)) (PP (IN of) (NP (NP (DT the) (NN gift)) (SBAR (IN that) (S (NP (PRP i)) (VP (VBD received))))))))), when, received,389.548,401.231,11.683
(S (NP (NP (DT the) (NNS men)) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBP live))))) (S (VP (VBD said)) (NP (DT the) (NP (JJ little) (NN prince)))) (S (S (VP (VB grow) (NP (NP (QP (CD five) (CD thousand)) (NNS roses)) (PP (IN in) (NP (DT a) (NP (JJ single) (NN garden))))))) (S (CC and) (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB find) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (VP (VBG looking) (PP (IN for) (PP (IN in) (NP (PRP it)))))))))))))), the, it,402.453,411.064,8.611
(S (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB find) (NP (PRP it))))) (NP (PRP i)) (VP (VBD replied))), they, replied,411.782,413.611,1.829
(FRAG (CC and) (ADVP (ADVP (RB yet)) (SBAR (WHDP (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (VP (VBG looking) (PRT (RP for)))))) (VP (MD could) (VP (VB be) (VP (VBN found) (PP (PP (IN in) (NP (DT a) (NP (JJ single) (NN rose)))) (CC or) (PP (IN in) (NP (DT a) (NP (JJ little) (NN water))))))))))), and, water,414.199,419.686,5.487
(S (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADJP (JJ true))))) (NP (PRP i)) (VP (VBD said))), that, said,420.525,421.934,1.409
(S (S (CC and) (NP (DT the) (JJ little) (NN prince)) (VP (VBD added))) (CC but) (S (NP (DT the) (NNS eyes)) (VP (VBP are) (ADJP (JJ blind))))), and, blind,422.762,426.005,3.243
(S (NP (PRP you)) (VP (VBP have) (S (VP (TO to) (VP (VB search) (PP (IN with) (NP (DT the) (NN heart)))))))), you, heart,426.289,427.923,1.634
(S (NP (PRP i)) (VP (VBD had) (NP (JJ drunk) (DT the) (NN water)))), i, water,429.29,430.44,1.15
(S (NP (PRP i)) (VP (VBD breathed) (ADVP (RB easily)))), i, easily,430.968,432.068,1.1
(S (NP (NP (DT the) (NN sand)) (PP (IN at) (NP (NN sunrise)))) (VP (VBZ is) (NP (NP (DT the) (NN color)) (PP (IN of) (NP (NN honey)))))), the, honey,432.717,435.281,2.564
(S (NP (DT this) (NN honey) (NN color)) (VP (VBD was) (ADVP (RB also)) (VP (VBG making) (S (NP (PRP me)) (VP (VB feel) (ADJP (JJ good))))))), this, good,435.82,438.949,3.129
(S (WHADVP (WRB why) (NP (RB then))) (S (VBD did) (NP (PRP i)) (VP (VB have) (S (VP (TO to) (VP (VB have) (NP (NP (DT this) (NN sense)) (PP (IN of) (NP (FRAG (NN grief))))))))))), why, grief,439.767,442.676,2.909
(S (S (NP (PRP you)) (VP (VBP have) (S (VP (TO to) (VP (VB keep) (NP (NP (PRP$ your)) (NP (NN promise)))))))) (VP (VBD said)) (NP (NP (DT the) (JJ little) (NN prince) (NN softly)) (SBAR (WHNP (WP who)) (S (VP (VBD had) (ADVP (RB again)) (VP (VBN sat) (PRT (RP down)) (PP (IN beside) (NP (PRP me))))))))), you, me,443.828,449.56,5.732
(S (NP (WDT what)) (VP (VBP promise))), what, promise,450.688,451.438,0.75
(S (NP (PRP you)) (VP (VBP know) (NP (DT a) (NN muzzle)) (PP (IN for) (NP (NP (PRP$ my)) (NP (NN sheep)))))), you, sheep,452.051,454.235,2.184
(S (NP (PRP i)) (VP (VBP am) (ADJP (JJ responsible) (PP (IN for) (NP (DT this) (NN flower)))))), i, flower,455.038,456.757,1.719
(S (NP (PRP i)) (VP (VBD took) (NP (NP (PRP$ my)) (NP (NNS sketches))) (PRT (RP out)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NN pocket)))))), i, pocket,458.129,460.223,2.094
(S (NP (DT the) (JJ little) (NN prince)) (VP (VP (VBD saw) (NP (PRP them))) (CC and) (VP (VBD laughed) (S (SBAR (IN as) (S (NP (PRP he)) (VP (VBD said)))) (NP (NP (PRP$ your)) (NP (NNS baobabs))) (NP (PRP they)) (VP (VBP look) (NP (NP (DT a) (NN bit)) (PP (IN like) (NP (NNS cabbages))))))))), the, cabbages,460.687,466.823,6.136
(S (FRAG (UH oh)) (NP (NNP and) (NNP i)) (VP (VBD had) (VP (VBN been) (ADJP (RB so) (JJ proud)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NNS baobabs))))))), oh, baobabs,467.477,470.719,3.242
(NP (NP (NP (PRP$ your)) (NP (NN fox))) (NP (NP (PRP$ his)) (NP (NNS ears))) (S (S (NP (PRP they)) (VP (VBP look) (PP (NP (DT a) (NN bit)) (PP (IN like) (NP (NNS horns)))))) (S (CC and) (S (NP (PRP they)) (VP (VBP are) (ADJP (RB too) (JJ long))))))), your, long,471.542,476.285,4.743
(S (CC and) (ADVP (RB then)) (NP (PRP he)) (VP (VBD laughed) (ADVP (RB again)))), and, again,476.918,478.203,1.285
(S (S (NP (PRP you)) (VP (VBP are) (RB not) (VP (VBG being) (ADJP (JJ fair))))) (FRAG (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow))))), you, fellow,478.931,480.766,1.835
(S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB draw) (NP (NN anything)) (PP (IN except) (NP (NP (NN boa) (NNS constrictors)) (ADJP (JJ closed) (CC and) (JJ open))))))))))), i, open,481.17,485.518,4.348
(S (S (FRAG (UH oh)) (NP (PRP it)) (VP (MD will) (VP (VB be) (VP (VBN ok))))) (NP (PRP he)) (VP (VBD said))), oh, said,486.441,488.34,1.899
(S (NP (NNS children)) (VP (VBP understand))), children, understand,488.649,489.784,1.135
(S (IN so) (NP (PRP i)) (VP (VBD made) (SBAR (S (NP (NP (DT a) (NN pencil) (NN sketch)) (PP (IN of) (NP (NP (DT a) (NN muzzle)) (CC and) (NP (PRP i))))) (VP (VBD felt) (NP (DT a) (NN pang)) (PP (IN in) (NP (NP (PRP$ my)) (NP (NN heart)))) (SBAR (IN as) (S (NP (PRP i)) (VP (VBD gave) (NP (PRP it)) (PP (TO to) (NP (PRP him))))))))))), so, him,490.881,496.344,5.463
(S (NP (PRP you)) (VP (VBP have) (VP (VBZ plans) (SBAR (IN that) (S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB know) (PRT (RP about))))))))), you, about,497.361,499.281,1.92
(S (CC but) (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB respond)))), but, respond,500.184,501.353,1.169
(S (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))))) (S (FRAG (NP (PRP you)) (VP (VBP know))) (S (NP (NP (NP (PRP$ my)) (NP (NN descent))) (PP (TO to) (NP (NN earth)))) (S (NP (NN tomorrow)) (VP (MD will) (VP (VB be) (NP (NP (PRP$ its)) (NP (NN anniversary))))))))), he, anniversary,501.907,508.156,6.249
(S (RB then) (PP (IN after) (NP (DT a) (NN silence))) (NP (PRP he)) (VP (VBD went) (PRT (RP on)))), then, on,509.358,511.343,1.985
(S (NP (PRP i)) (VP (VBD came) (PRT (RP down)) (ADJP (RB very) (JJ near)) (ADVP (RB here)))), i, here,512.231,513.966,1.735
(S (CC and) (NP (PRP he)) (VP (VBD blushed))), and, blushed,514.784,515.564,0.78
(FRAG (CC and) (ADVP (ADVP (ADVP (RB once) (RB again)) (PP (IN without) (NP (NN understanding)))) (SBAR (WHADVP (WRB why)) (S (NP (PRP i)) (VP (VBD felt) (SBAR (S (NP (NP (DT a) (JJ peculiar) (NN sense)) (PP (IN of) (NP (NN sorrow) (CD one) (NN question)))) (VP (VBD occurred) (PP (TO to) (NP (PRP me))) (ADVP (RB however)))))))))), and, however,516.646,524.767,8.121
(S (IN so) (NP (PRP it)) (VP (VBD was) (RB not) (PP (IN by) (NP (NN chance))) (SBAR (IN that) (S (NP (DT the) (NN morning) (NN i)) (ADVP (RB first)) (VP (VBD met) (NP (PRP you)) (ADVP (NP (DT a) (NN week)) (RB ago))))))), so, ago,525.58,529.869,4.289
(S (NP (PRP you)) (VP (VBD were) (ADVP (RB out)) (VP (VBG walking) (PP (IN like) (NP (DT that))) (ADVP (DT all) (RB alone)) (PP (NP (QP (DT a) (CD thousand)) (NNS miles)) (IN from) (NP (DT any) (JJ inhabited) (NN region)))))), you, region,530.298,535.556,5.258
(S (NP (PRP you)) (VP (VBD were) (VP (VBG going) (PRT (RP back)) (PP (TO to) (NP (DT the) (NN place))) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBD landed))))))), you, landed,536.284,538.448,2.164
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD blushed) (ADVP (RB again)))), the, again,539.546,541.2,1.654
(S (CC and) (NP (PRP i)) (VP (VBD added) (ADVP (RB hesitantly)) (ADVP (RB perhaps)) (PP (RB because) (IN of) (NP (DT the) (NN anniversary))))), and, anniversary,541.749,545.921,4.172
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD blushed) (ADVP (RB once) (RBR more)))), the, more,547.218,549.188,1.97
(S (SBAR (NP (PRP he)) (VP (ADVP (RB never)) (VP (VBD answered) (NP (NNS questions))))) (SBAR (CC but) (SBAR (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP blush)))) (SBAR (NP (DT that)) (VP (VBZ means) (NP (UH yes))))))), he, yes,549.752,553.96,4.208
(S (VP (VBZ does) (RB not) (NP (PRP it)))), does, it,553.96,554.509,0.549
(S (FRAG (UH oh)) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (PRP him))))), oh, him,555.566,556.921,1.355
(S (NP (PRP i)) (VP (VBP am) (ADJP (JJ worried)))), i, worried,557.385,558.08,0.695
(S (CC but) (S (NP (PRP he)) (VP (VBD responded))) (ADVP (RB now)) (S (NP (PRP you)) (VP (MD must) (VP (VB work))))), but, work,558.524,561.211,2.687
(S (NP (PRP you)) (VP (MD must) (VP (VB go) (PRT (RP back)) (PP (TO to) (NP (NP (PRP$ your)) (NP (NN engine))))))), you, engine,561.83,563.365,1.535
(S (NP (PRP i)) (VP (MD will) (VP (VB wait) (PP (IN for) (NP (PRP you))) (ADVP (RB here))))), i, here,563.808,564.978,1.17
(S (VP (VB come) (PRT (RP back)) (NP (NN tomorrow) (NN evening)))), come, evening,565.382,566.722,1.34
(S (CC but) (NP (PRP i)) (VP (VBD was) (RB not) (VP (VBN reassured)))), but, reassured,567.71,568.994,1.284
(S (NP (PRP i)) (VP (VBD remembered) (NP (DT the) (NN fox)))), i, fox,569.653,570.977,1.324
(S (NP (PRP you)) (VP (VBP run) (NP (NP (DT the) (NN risk)) (PP (IN of) (S (VP (VBG weeping) (NP (DT a) (JJ little)))))) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP allow) (S (NP (PRP yourself)) (VP (TO to) (VP (VB be) (VP (VBN tamed)))))))))), you, tamed,571.65,575.724,4.074
(S (NP (EX there)) (VP (VBD was) (ADVP (JJ next) (PP (TO to) (NP (DT the) (NN well)))) (NP (NP (DT the) (NN ruin)) (PP (IN of) (NP (DT an) (JJ old) (NN stone) (NN wall)))))), there, wall,0.39,4.554,4.164
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP i)) (VP (VBD came) (ADVP (RB back) (PP (IN from) (NP (NP (PRP$ my)) (NP (NN work))) (NP-TMP (DT the) (JJ next) (NN evening))))))) (NP (PRP i)) (VP (VBD saw) (PP (IN from) (NP (DT a) (NN distance))) (NP (NP (NP (PRP$ my)) (NP (JJ little) (NN prince))) (VP (VBG sitting) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (PRP it))))))))), when, it,5.462,11.699,6.237
(NP (NP (NP (PRP$ his)) (NP (NNS feet))) (VP (VBG hanging) (PRT (RP down)))), his, down,12.023,13.418,1.395
(S (S (CC and) (NP (PRP i)) (VP (VBD heard) (SBAR (S (NP (PRP him)) (VP (VBP say)))))) (S (VBP do) (RB not) (NP (PRP you)) (VP (VB remember)))), and, remember,14.061,16.555,2.494
(S (ADVP (RB then)) (NP (DT this)) (VP (VBZ is) (RB not) (NP (DT the) (JJ exact) (NN spot)))), then, spot,16.555,18.968,2.413
(S (S (S (NP (DT another) (NN voice)) (VP (MD must) (VP (VB have) (VP (VBN answered) (NP (PRP him)) (SBAR (IN because) (S (NP (PRP he)) (VP (VBD replied)))))))) (S (FRAG (UH yes) (UH yes)) (NP (PRP it)) (VP (VBZ is) (NP (DT the) (JJ right) (NN day))))) (CC but) (S (NP (DT this)) (VP (VBZ is) (RB not) (NP (DT the) (JJ right) (NN place))))), another, place,19.721,27.177,7.456
(S (NP (PRP i)) (VP (VBD continued) (NP (NP (PRP$ my)) (NP (NN walk))) (PP (IN toward) (NP (DT the) (NN wall))))), i, wall,28.409,30.389,1.98
(S (NP (PRP i)) (ADVP (RB still)) (VP (VBD did) (RB not) (VP (VB see) (CC or) (VB hear) (NP (NN anyone)) (ADVP (RB yet))))), i, yet,30.983,33.648,2.665
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD replied) (ADVP (RB again)) (SBAR (IN that) (S (VP (VBZ is) (ADJP (JJ right))))))), the, right,33.648,36.584,2.936
(S (NP (PRP you)) (VP (MD will) (VP (VB see) (SBAR (WHADVP (WRB where)) (S (NP (NP (PRP$ my)) (NP (NNS tracks))) (VP (VBP begin) (PP (IN in) (NP (DT the) (NN sand))))))))), you, sand,36.928,39.073,2.145
(S (NP (PRP you)) (ADVP (RB just)) (VP (VBP have) (S (VP (TO to) (VP (VB wait) (ADVP (RB there)) (PP (IN for) (NP (PRP me)))))))), you, me,39.472,41.256,1.784
(S (NP (PRP i)) (VP (MD will) (VP (VB be) (ADVP (RB there)) (NP-TMP (NN tonight))))), i, tonight,41.59,42.675,1.085
(S (S (NP (PRP i)) (VP (VBD was) (NP (NP (CD twenty) (NNS meters)) (PP (IN from) (NP (DT the) (NN wall)))))) (CC and) (S (NP (PRP i)) (ADVP (RB still)) (VP (VBD saw) (NP (NN nothing))))), i, nothing,43.703,47.212,3.509
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD spoke) (ADVP (RB again)) (PP (IN after) (NP (DT a) (NN pause))))), the, pause,48.005,50.344,2.339
(S (VP (VB do) (S (NP (PRP you)) (VP (VB have) (NP (JJ good) (NN poison)))))), do, poison,51.037,52.412,1.375
(S (S (VP (VBP are) (ADJP (NP (PRP you)) (JJ sure)))) (NP (PRP you)) (VP (MD will) (RB not) (VP (VB make) (S (NP (PRP me)) (VP (VB suffer) (ADJP (RB too) (JJ long))))))), are, long,53.115,55.44,2.325
(S (NP (PRP i)) (VP (VBD froze))), i, froze,56.347,57.047,0.7
(S (S (NP (NP (PRP$ my)) (NP (NN heart))) (VP (VBD skipped) (NP (DT a) (NN beat)))) (CC but) (S (NP (PRP i)) (ADVP (RB still)) (VP (VBD did) (RB not) (VP (VB understand))))), my, understand,57.591,61.268,3.677
(S (S (ADVP (RB now)) (VP (VB go) (PRT (RP away)))) (NP (PRP he)) (VP (VBD said))), now, said,62.266,64,1.734
(S (NP (PRP i)) (VP (VBP want) (S (VP (TO to) (VP (VB come) (PRT (RP down)) (PP (IN from) (NP (RB here)))))))), i, here,64.469,65.844,1.375
(S (S (NP (PRP i)) (ADVP (RB then)) (VP (VBD lowered) (NP (NP (PRP$ my)) (NP (NNS eyes))) (PP (TO to) (NP (NP (DT the) (NN foot)) (PP (IN of) (NP (DT the) (NN wall))))))) (CC and) (S (NP (PRP i)) (VP (VBP leapt) (PRT (RP up))))), i, up,67.021,70.939,3.918
(S (ADVP (RB right) (RB there)) (VP (VBG facing) (NP (DT the) (JJ little) (NN prince))) (VP (VBD was)) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT those) (JJ yellow) (NNS snakes)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (VP (VB kill) (NP (PRP you)) (PP (IN in) (ADVP (NP (CD thirty) (NNS seconds)) (RB flat))))))))))), right, flat,71.403,78.311,6.908
(S (SBAR (RB even) (S (IN as) (S (NP (PRP i)) (VP (VP (VP (VBD dug) (PRT (RP around))) (PP (IN in) (NP (NP (PRP$ my)) (NP (NN pocket))))) (S (VP (TO to) (VP (VP (VB take) (PRT (RP out))) (NP (NP (PRP$ my)) (NP (NN revolver)))))))))) (S (NP (PRP i)) (VP (VBD made) (NP (DT a) (NP (VBG running) (NP (NN step)))) (ADVP (RB back))))), even, back,78.945,84.776,5.831
(S (CC but) (PP (IN at) (NP (DT the) (NN noise))) (NP (PRP i)) (VP (VBD made) (SBAR (S (NP (DT the) (NN snake)) (VP (VBP let) (S (NP (PRP himself)) (VP (VB flow) (ADVP (RB easily)) (PP (PP (IN across) (NP (NP (DT the) (NN sand)) (PP (IN like) (NP (NP (DT the) (VBG dying) (NN spray)) (PP (IN of) (NP (DT a) (NN fountain))))))) (CC and) (PP (IN in) (NP (NP (DT no) (JJ apparent) (NN hurry)) (VP (VBN slipped) (PP (IN between) (NP (NP (DT the) (NNS stones)) (PP (IN with) (NP (DT a) (JJ light) (JJ metallic) (NN sound)))))))))))))))), but, sound,85.55,98.268,12.718
(S (S (NP (PRP i)) (VP (VP (VP (VBD reached) (NP (DT the) (NN wall))) (PP (ADVP (RB just)) (PP (IN in) (NP (NN time))))) (S (VP (TO to) (VP (VP (VB catch) (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow)))) (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS arms))))))))) (SBAR (WHNP (WP who)) (S (VP (VBD was) (ADJP (JJ white) (PP (IN as) (NP (NN snow)))))))), i, snow,99.136,104.504,5.368
(S (NP (WDT what)) (VP (VBZ is) (VP (VBG going) (PP (IN on) (NP (RB here)))))), what, here,105.297,106.197,0.9
(S (WHADVP (WRB why)) (S (VBP are) (NP (PRP you)) (VP (VBG talking) (PP (IN with) (NP (NNS snakes)))))), why, snakes,106.397,108.181,1.784
(S (NP (PRP i)) (VP (VBD had) (VP (VBN loosened) (NP (DT the) (JJ golden) (NN muffler)) (SBAR (IN that) (S (NP (PRP he)) (ADVP (RB always)) (VP (VBD wore))))))), i, wore,109.149,111.863,2.714
(S (NP (PRP i)) (VP (VP (VBD had) (VP (VBN moistened) (NP (NP (PRP$ his)) (NP (NNS temples))))) (CC and) (VP (VBD had) (S (NP (PRP him)) (VP (VB drink)))))), i, drink,112.337,114.762,2.425
(S (CC and) (ADVP (RB now)) (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB dare) (S (VP (VB ask) (S (NP (PRP him)) (ADJP (NP (NN anything)) (JJR more)))))))), and, more,115.151,118.099,2.948
(S (NP (PRP he)) (VP (VP (VBD looked) (PP (IN at) (NP (PRP me))) (ADVP (RB gravely))) (CC and) (VP (VBD put) (NP (NP (PRP$ his)) (NP (NNS arms))) (PP (IN around) (NP (NP (PRP$ my)) (NP (NN neck))))))), he, neck,118.932,121.871,2.939
(S (NP (PRP i)) (VP (VBD felt) (SBAR (S (NP (NP (PRP$ his)) (NP (NN heart))) (VP (VBD beat) (PP (IN like) (NP (NP (DT the) (NN heart)) (PP (IN of) (NP (DT a) (VBG dying) (NN bird))))) (SBAR (WHADVP (WRB when)) (S (VP (VBN shot) (PP (IN with) (NP (DT a) (NN rifle))))))))))), i, rifle,122.43,126.873,4.443
(S (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))))) (NP (PRP i)) (VP (VBP am) (ADJP (JJ glad) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP have) (VP (VBN found) (SBAR (WHNP (WP what)) (S (VP (VBD was) (ADJP (JJ wrong) (PP (IN with) (NP (NP (PRP$ your)) (NP (NN engine))))))))))))))), he, engine,127.487,131.27,3.783
(S (ADVP (RB now)) (NP (PRP you)) (VP (MD will) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB go) (PRT (RP back)) (NP (NN home))))))))), now, home,131.738,133.448,1.71
(S (WHADVP (WRB how)) (S (VBD did) (NP (PRP you)) (VP (VB know)))), how, know,134.121,134.841,0.72
(S (NP (PRP i)) (VP (VBD was) (ADVP (RB just)) (VP (VBG coming) (S (VP (TO to) (VP (VB tell) (NP (PRP him)) (SBAR (IN that) (S (PP (IN against) (NP (DT all) (NNS odds))) (NP (NP (PRP$ my)) (NP (NN work))) (VP (VBD had) (VP (VBN been) (ADJP (JJ successful)))))))))))), i, successful,135.56,140.033,4.473
(S (S (S (NP (PRP he)) (VP (VBD made) (NP (DT no) (NN answer)) (PP (TO to) (NP (NP (PRP$ my)) (NP (NN question)))))) (CC but) (S (NP (PRP he)) (VP (VBD added)))) (NP (PRP i)) (VP (VBP am) (ADVP (RB also)) (VP (VBG going) (ADVP (RB back) (NN home)) (NP-TMP (NN today))))), he, today,140.866,146.098,5.232
(S (S (ADVP (RB then)) (NP (PRP he)) (VP (VBD said) (ADVP (RB sadly)))) (NP (PRP it)) (VP (VBZ is) (NP (DT a) (NN lot)) (ADVP (RBR further)))), then, further,146.916,149.754,2.838
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB much) (ADJP (RBR more) (JJ difficult))))), it, difficult,150.178,151.593,1.415
(S (NP (PRP i)) (VP (VBD felt) (ADVP (RB very) (RB clearly)) (SBAR (IN that) (S (NP (NN something) (JJ extraordinary)) (VP (VBD was) (VP (VBG happening))))))), i, happening,152.855,156.374,3.519
(S (NP (PRP i)) (VP (VBD held) (NP (PRP him)) (ADVP (RB tightly) (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS arms))))) (PP (IN like) (NP (DT a) (JJ small) (NN child))))), i, child,157.122,160.167,3.045
(S (CC and) (ADVP (RB yet)) (NP (PRP it)) (VP (VBD seemed) (PP (TO to) (NP (PRP me))) (SBAR (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (VP (VBG plummeting) (PRT (RP down)) (PP (IN into) (NP (DT an) (NNS abyss))))))) (CC and) (SBAR (IN that) (S (NP (PRP i)) (VP (MD could) (VP (VB do) (NP (NN nothing)) (S (VP (TO to) (VP (VB restrain) (NP (PRP him)))))))))))), and, him,160.431,166.388,5.957
(S (NP (PRP he)) (VP (VBD had) (NP (NP (DT a) (JJ serious) (NN look)) (PP (IN as) (SBAR (IN if) (S (VP (VBD lost) (ADVP (RB far) (RB away))))))))), he, away,167.586,170.705,3.119
(S (S (NP (PRP i)) (VP (VBP have) (NP (NP (PRP$ your)) (NP (NN sheep))))) (CC and) (S (S (NP (PRP i)) (VP (VBP have) (NP (NP (DT the) (NN box)) (PP (IN for) (NP (DT the) (NN sheep)))))) (CC and) (S (NP (PRP i)) (VP (VBP have) (NP (DT the) (NN muzzle)))))), i, muzzle,171.637,176.479,4.842
(S (CC and) (NP (PRP he)) (VP (VBD smiled) (ADVP (RB sadly)))), and, sadly,177.247,178.611,1.364
(S (NP (PRP i)) (VP (VBD waited) (NP (DT a) (JJ long) (NN while)))), i, while,179.734,181.214,1.48
(S (NP (PRP i)) (VP (MD could) (VP (VB feel) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (VP (VBG reviving) (ADVP (RB little)) (PP (IN by) (NP (RB little)))))))))), i, little,181.807,184.417,2.61
(S (NP (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow))) (NP (PRP i))) (VP (VBD said) (PP (TO to) (NP (PRP him))))), my, him,185.28,187.134,1.854
(S (NP (PRP you)) (VP (VBP are) (ADJP (JJ afraid)))), you, afraid,187.628,188.442,0.814
(S (S (NP (PRP he)) (VP (VBD was) (ADJP (JJ afraid)) (PP (IN of) (NP (NN course))))) (CC but) (S (NP (PRP he)) (VP (VBD laughed) (ADVP (RB softly))))), he, softly,189.32,192.353,3.033
(S (NP (PRP i)) (VP (MD will) (VP (VB be) (ADJP (RB much) (RBR more) (JJ afraid)) (NP-TMP (DT this) (NN evening))))), i, evening,193.127,194.986,1.859
(S (ADVP (RB again)) (NP (PRP i)) (VP (VBD felt) (SBAR (S (S (NP (PRP myself)) (VP (VBN frozen) (PP (IN by) (NP (NP (DT the) (NN sense)) (PP (IN of) (NP (NN something) (NNS irreparable))))))) (CC and) (S (NP (PRP i)) (VP (VBD knew) (SBAR (IN that) (S (NP (PRP i)) (VP (MD could) (RB not) (VP (VB bear) (NP (NP (DT the) (NN idea)) (PP (IN of) (S (ADVP (RB never)) (VP (VBG hearing) (NP (DT that) (NN laughter)) (ADVP (RB again)))))))))))))))), again, again,195.989,205.919,9.93
(S (PP (IN for) (NP (PRP me))) (NP (PRP it)) (VP (VBD was) (PP (IN like) (NP (NP (DT a) (NN spring)) (PP (IN of) (NP (NP (JJ fresh) (NN water)) (PP (IN in) (NP (DT the) (NN desert))))))))), for, desert,206.867,210.515,3.648
(S (S (NP (NP (JJ little) (NN fellow)) (NP (PRP i))) (VP (VBD said))) (NP (PRP i)) (VP (VBP want) (S (VP (TO to) (VP (VB hear) (S (NP (PRP you)) (VP (NN laugh) (ADVP (RB again))))))))), little, again,211.638,215.31,3.672
(S (CC but) (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))))) (S (NP-TMP (NN tonight)) (NP (PRP it)) (VP (MD will) (VP (VB be) (NP (DT a) (NN year)))))), but, year,216.223,219.236,3.013
(S (NP (NP (PRP$ my)) (NP (NN star))) (VP (MD will) (VP (VB be) (ADJP (JJ right) (PP (IN above) (NP (DT the) (NN spot)))) (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBD came) (PRT (RP down)) (PP (TO to) (NP (NN earth)) (NP-TMP (DT a) (NN year) (IN ago))))))))), my, ago,219.819,223.918,4.099
(S (FRAG (NP (JJ little) (NN fellow))) (S (VP (VBZ is) (NP (DT this))) (NP (RB all) (NP (DT a) (NP (JJ bad) (NN dream))))) (S (NP (NP (NP (DT this) (NN business)) (PP (IN with) (NP (DT the) (NN snake)))) (CC and) (NP (DT the) (NN meeting) (NN place)) (CC and) (NP (DT the) (NN star))))), little, star,225.03,231.072,6.042
