,first_word,first_onset,last_word,last_offset
(S (S (NP (NN 小王子)) (VP (ADVP (AD 又)) (VP (VV 加) (AS 了) (NP (QP (CD 一)) (NP (NN 句)))))) (S (NP (NN 眼睛)) (VP (VC 是) (NP (S (S (NP (PRP 什么)) (VP (ADVP (AD 也)) (VP (VV 看) (VP (ADVP (AD 不)) (VP (VV 见)))))) (DEC 的))))) (S (VP (VV 应该) (VP (PP (P 用) (NP (NN 心))) (VP (MSP 去) (VP (VV 寻找))))))) ,小王子,427.02,寻找,433.59
(S (NP (PRP 我)) (VP (VV 喝) (AS 了) (NP (NN 水)))) ,我,434.82,水,435.5
(S (NP (PRP 我)) (VP (DVP (VP (VA 痛快)) (DEV 地)) (PP (NP (NN 呼吸))) (VP (VV 着) (NP (NN 空气))))) ,我,435.92,空气,437.4
(S (NP (NN 沙漠)) (VP (PP (P 在) (LCP (NP (NN 晨曦)) (LC 中))) (VP (VV 泛) (NP (S (S (VP (VV 出) (NP (NN 蜂蜜)))) (DEC 的)) (NP (NN 光泽)))))) ,沙漠,438.06,光泽,440.39
(S (NP (S (S (NP (DP (DT 这)) (NP (NN 蜂蜜))) (VP (VA 般))) (DEC 的)) (NP (NN 光泽))) (VP (ADVP (AD 也)) (VP (VV 使) (NP (PRP 我)) (S (VP (VV 感到) (NP (NN 幸福))))))) ,这,440.95,幸福,443.33
(S (VP (ADVP (AD 为什么)) (PP (NP (PRP 我))) (VP (VSB (VV 要) (VV 难过))))) ,为什么,444.41,难过,446.15
(S (NP (NN 小王子)) (VP (ADVP (AD 又)) (ADVP (AD 重新)) (PP (P 在) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 身边)))) (VP (VV 坐下)))) ,小王子,447.23,坐下,449.43
(S (NP (PRP 他)) (NP (NP (NR 温柔)) (NP (NN 地))) (VP (PP (P 对) (NP (PRP 我))) (VP (VV 说) (S (NP (PRP 你)) (VP (VV 应该) (NP (NP (NN 实践)) (DNP (NP (PRP 你)) (DEG 的)) (NP (NN 诺言)))))))) ,他,450,诺言,453.77
(S (NP (PRP 什么)) (VP (VV 诺言))) ,什么,454.88,诺言,455.45
(S (NP (PRP 你)) (VP (VV 知道) (S (NP (DNP (PP (P 给) (NP (PRP 我))) (DEG 的)) (ADJP (JJ 小)) (NP (NN 羊))) (VP (QP (CD 一) (CLP (M 个))) (VP (VV 嘴套子)))))) ,你,456.1,口套,458.64
(S (S (NP (PRP 我)) (VP (VV 要) (NP (S (S (VP (PP (P 对) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 花)))) (VP (VV 负责)))) (DEC 的))))) (SP 呀)) ,我,459.29,呀,460.67
(S (NP (PRP 我)) (VP (PP (P 从) (LCP (NP (NN 口袋)) (LC 中))) (VP (VV 拿出) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 画稿)))))) ,我,461.9,画稿,463.7
(S (S (NP (NN 小王子)) (VP (VV 瞅见) (AS 了))) (S (VP (VP (VP (VV 笑) (AS 着)) (VP (VV 说))) (S (NP (S (S (NP (PRP 你)) (VP (VV 画))) (DEC 的)) (NP (NN 猴面包树))) (VP (ADVP (AD 有点儿)) (VP (VV 像) (NP (NN 白菜)))))))) ,小王子,464.45,白菜,469.15
(S (ADVP (AD 啊)) (NP (PRP 我)) (VP (ADVP (AD 还)) (PP (P 为) (NP (DNP (NP (NP (PRP 我)) (NP (NN 画))) (DEG 的)) (NP (NN 猴面包树)))) (VP (VV 感到) (NP (NN 骄傲)))) (SP 呢)) ,啊,469.66,呢,473.03
(S (NP (DNP (NP (NP (PRP 你)) (NP (NN 画))) (DEG 的)) (NP (NN 狐狸))) (NP (PRP 它)) (VP (VP (NP (DP (DT 那) (QP (CD 双))) (NP (NN 耳朵))) (VP (VV 有点) (PP (P 像) (NP (NR 犄角))))) (CC 而且) (VP (ADVP (AD 又)) (ADVP (AD 太)) (VP (VA 长) (AS 了))))) ,你,473.63,了,479.71
(S (ADVP (AD 这时)) (NP (PRP 他)) (VP (ADVP (AD 又)) (VP (VV 笑) (AS 了)))) ,这时,480.71,了,482.52
(S (S (VP (VV 小家伙) (S (NP (PRP 你)) (VP (ADVP (AD 太)) (ADVP (AD 不)) (VP (VA 公正) (AS 了)))))) (NP (PRP 我)) (VP (VV 说))) ,小家伙,483.27,说,486.23
(S (NP (PRP 我)) (VP (NP (NT 过去)) (ADVP (AD 只)) (VP (VV 会) (VP (VV 画) (NP (S (S (VP (VP (VV 开) (AS 着) (NP (NN 肚皮))) (CC 和) (VP (VV 闭) (AS 着) (NP (NN 肚皮))))) (DEC 的)) (NP (NN 巨蟒))))))) ,我,486.88,巨蟒,490.65
(S (S (ADVP (AD 啊)) (NP (PRP 这)) (VP (ADVP (AD 就)) (VP (VV 行) (AS 了)))) (S (NP (PRP 他)) (VP (VV 说)))) ,啊,491.41,说,493.95
(S (NP (NN 孩子们)) (VP (VV 认) (DER 得) (VP (VV 出来)))) ,孩子们,494.5,出来,495.96
(S (NP (PRP 我)) (VP (ADVP (AD 就)) (PP (P 用) (NP (NN 铅笔))) (VP (VV 勾画) (AS 了) (NP (QP (CD 一) (CLP (M 个))) (NP (NN 嘴套)))))) ,我,497.03,口套,499.11
(S (PP (P 当) (LCP (S (NP (PRP 我)) (VP (BA 把) (S (NP (PRP 它)) (VP (VV 递) (PP (P 给) (NP (NN 小王子))))))) (LC 时))) (NP (NP (PRP 我)) (NP (NN 心里))) (VP (ADVP (AD 很)) (VP (VV 难受)))) ,当,499.91,难受,502.76
(S (NP (DNP (NP (PRP 你)) (DEG 的)) (NP (NN 打算))) (NP (PRP 我)) (VP (ADVP (AD 一点)) (ADVP (AD 也)) (ADVP (AD 不)) (VP (VV 知道) (S (NP (PRP 我)) (VP (VV 说)))))) ,你,503.87,说,507.39
(S (ADVP (AD 但是)) (NP (PRP 他)) (VP (ADVP (AD 不)) (VP (VV 回答) (NP (PRP 我))))) ,但是,508.15,我,509.62
(S (NP (PRP 他)) (VP (PP (P 对) (NP (PRP 我))) (VP (VV 说) (S (NP (PRP 你)) (VP (VV 知道) (S (NP (NP (PRP 我)) (NP (NN 落))) (VP (PP (P 在) (LCP (NP (NN 地球)) (LC 上))) (PP (P 到) (NP (NT 明天))) (VP (PP (P 就) (NP (QP (CD 一)) (NP (NN 周年)))) (VP (VV 了)))))))))) ,他,510.15,了,515.83
(S (NP (NR 接着)) (S (VP (VV 沉默) (AS 了) (QP (CD 一会儿)))) (NP (PRP 他)) (VP (ADVP (AD 又)) (VP (VV 说道) (S (NP (PRP 我)) (VP (ADVP (AD 就)) (VP (VV 落) (PP (P 在) (NP (DP (DT 这)) (NP (NN 附近)))))))))) ,接着,516.97,附近,522.02
(S (NP (NT 此时)) (NP (DNP (NP (PRP 他)) (DEG 的)) (NP (NN 面颊))) (VP (VV 绯红))) ,此时,522.95,绯红,524.84
(S (NP (PRP 我)) (VP (ADVP (AD 不)) (VP (VV 知) (S (VP (ADVP (AD 为什么)) (ADVP (AD 又)) (VP (VV 感到) (NP (DNP (NP (NP (QP (CD 一)) (NP (NN 阵))) (NP (NN 莫名其妙))) (DEG 的)) (NP (NN 心酸))))))))) ,我,525.64,心酸,529.04
(S (S (ADVP (AD 这时)) (NP (PRP 我)) (VP (VV 产生) (AS 了) (NP (QP (CD 一) (CLP (M 个))) (NP (NN 问题))))) (S (LCP (NP (QP (CD 一)) (NP (NN 星期))) (LC 以前)) (NP (PRP 我)) (VP (VP (VV 认识) (NP (DNP (NP (PRP 你)) (DEG 的)) (DP (DT 那) (CLP (M 天))) (S (S (NP (NT 早上)) (NP (PRP 你)) (VP (ADVP (AD 单独)) (NP (QP (CD 一) (CLP (M 个))) (NP (NN 人))) (PP (P 在) (NP (PRP 这))) (VP (VV 旷无人烟)))) (DEC 的)) (NP (NN 地方)))) (VP (VV 走) (AS 着))))) ,这时,530.23,着,538.71
(S (S (VP (ADVP (AD 这么)) (VP (VV 说) (S (NP (PRP 这)) (VP (ADVP (AD 并)) (ADVP (AD 不)) (VP (VC 是) (NP (S (S (VP (VA 偶然))) (DEC 的))))))))) (SP 了)) ,这么,539.93,了,542.03
(S (NP (PRP 你)) (VP (VC 是) (S (S (NP (S (S (VP (VP (VV 要) (VP (VV 回到) (NP (PRP 你)))) (VP (VV 降落)))) (DEC 的)) (NP (NN 地方) (NN 去))) (VP (VC 是))) (SP 吗)))) ,你,542.95,吗,544.93
(S (NP (DNP (NP (NN 小王子)) (DEG 的)) (NP (NN 脸))) (VP (ADVP (AD 又)) (VP (VA 红) (AS 了)))) ,小王子,545.37,了,547.05
(S (NP (PRP 我)) (VP (DVP (VP (VA 犹豫不定)) (DEV 地)) (VP (VP (ADVP (AD 又)) (VP (VV 说) (AS 了) (NP (QP (CD 一)) (NP (NN 句))))) (VP (VV 可能) (VP (VC 是) (PP (P 因为) (S (NP (NN 周年)) (VP (VV 纪念)))))))) (SP 吧)) ,我,548.07,吧,551.95
(S (NP (NP (NN 小王子)) (NP (NN 脸))) (VP (ADVP (AD 又)) (VP (VA 红) (AS 了)))) ,小王子,552.8,了,554.93
(S (NP (S (S (S (NP (PRP 他)) (VP (ADVP (AD 从来)) (ADVP (AD 也)) (ADVP (AD 不)) (VP (VV 回答) (NP (DP (DT 这些)) (NP (NN 问题)))))) (S (ADVP (AD 但是)) (S (NP (NR 脸红)) (VP (ADVP (AD 就)) (VP (VSB (VV 等于) (VV 说))))) (VP (VC 是)))) (DEC 的))) (VP (VC 是)) (SP 吧)) ,他,555.38,吧,561.5
(S (ADVP (AD 啊)) (NP (PRP 我)) (VP (PP (P 对) (NP (PRP 他))) (VP (VV 说)))) ,啊,562.66,说,564.6
(S (NP (PRP 我)) (VP (VV 有点) (S (VP (VV 怕))))) ,我,565.68,怕,566.35
(S (S (ADVP (AD 但)) (NP (PRP 他)) (VP (ADVP (AD 却)) (VP (VV 回答)))) (NP (PRP 我)) (VP (VV 说) (S (NP (PRP 你)) (S (VP (NP (NT 现在)) (VP (VV 该) (NP (NN 工作))))) (AS 了)))) ,但,567.29,了,570.7
(S (S (NP (PRP 你)) (VP (VV 应该) (VP (VV 回到) (NP (DNP (NP (PRP 你)) (DEG 的)) (NP (NN 机器)))))) (S (NP (PRP 那里)) (VP (VV 去)))) ,你,571.27,去,572.94
(S (NP (PRP 我)) (VP (PP (P 在) (NP (PRP 这里))) (VP (VV 等) (S (VP (NP (PRP 你))))))) ,我,573.46,你,574.25
(S (NP (PRP 你)) (VP (NP (NT 明天) (NT 晚上)) (ADVP (AD 再)) (VP (VV 来)))) ,你,574.91,来,575.82
(S (ADVP (AD 但是)) (NP (PRP 我)) (VP (VV 放心) (VP (ADVP (AD 不)) (VP (VV 下))))) ,但是,577.01,下,578.92
(S (NP (PRP 我)) (VP (VV 想起) (AS 了) (NP (DNP (NP (NN 狐狸)) (DEG 的)) (NP (NN 话))))) ,我,579.97,话,581.05
(S (S (VP (ADVP (CS 如果)) (VP (LB 被) (S (NP (NN 人)) (VP (VP (VV 驯服) (AS 了)) (VP (ADVP (AD 就)) (VP (VV 可能) (VP (VV 会) (VP (VV 要) (VP (VV 哭))))))))))) (SP 的)) ,如果,582.07,的,585.19
(S (PP (P 在) (NP (NN 井) (NN 旁边))) (VP (VE 有) (NP (DNP (NP (NP (QP (CD 一)) (NP (NN 堵))) (NP (NN 残缺))) (DEG 的)) (NP (NN 石墙))))) ,在,0.82,石墙,3.16
(S (NP (QP (OD 第二) (CLP (M 天))) (S (S (NP (NT 晚上)) (NP (PRP 我)) (VP (NP (NN 工作)) (VP (VV 回来)))) (DEC 的)) (NP (NN 时候))) (NP (PRP 我)) (VP (DVP (VP (VA 远远)) (DEV 地)) (VP (VP (VV 看见) (AS 了) (NP (NN 小王子))) (VP (VP (VV 耷拉) (AS 着) (NP (NN 双腿))) (VP (VV 坐) (PP (P 在) (LCP (NP (NN 墙)) (LC 上)))))))) ,第二,4,上,9.7
(S (NP (PRP 我)) (VP (VV 听见) (S (NP (PRP 他)) (VP (ADVP (AD 在)) (VP (VV 说话)))))) ,我,10.23,说话,11.42
(S (S (NP (PRP 你)) (VP (ADVP (AD 怎么)) (ADVP (AD 不)) (VP (VV 记得) (AS 了)))) (SP 呢)) ,你,12.34,呢,13.5
(S (VP (ADVP (AD 绝)) (ADVP (AD 不)) (VP (VC 是) (PP (P 在) (NP (PRP 这儿)))))) ,绝,14.29,这儿,15.11
(S (S (VP (ADVP (AD 大概)) (ADVP (AD 还)) (VP (VE 有) (S (NP (DP (DT 另) (QP (CD 一) (CLP (M 个)))) (NP (NN 声音))) (VP (ADVP (AD 在)) (VP (VV 回答) (NP (PRP 他)))))))) (S (PP (P 因为) (S (NP (PRP 他)) (VP (VV 答) (AS 着) (NP (CLP (M 腔)) (NP (NN 说道)))))) (NP (NN 没错)) (VP (VV 没错)))) ,大概,16.14,没错,21.54
(S (S (NP (NN 日子)) (VP (VC 是) (NP (S (S (VP (VA 对))) (DEC 的))))) (S (ADVP (AD 但)) (NP (NN 地点)) (VP (ADVP (AD 不)) (VP (VC 是) (NP (PRP 这里)))))) ,日子,22.09,这里,25.41
(S (NP (PRP 我)) (VP (VV 继续) (VP (PP (P 朝) (NP (NN 墙))) (VP (VCD (VV 走) (VV 去)))))) ,我,26.59,去,27.72
(S (NP (PRP 我)) (VP (VP (ADVP (AD 还是)) (VP (VPT (VV 看) (AD 不) (VV 到)))) (VP (VP (ADVP (AD 也)) (VP (VV 听))) (VP (ADVP (AD 不)) (VP (VV 见) (NP (DP (DT 任何)) (NP (NN 别人)))))))) ,我,28.25,别人,31.17
(S (ADVP (AD 可是)) (S (NP (NR 小王子)) (VP (ADVP (AD 又)) (VP (VP (VV 回答) (VV 道)) (S (S (NP (PRP 那)) (VP (VA 当然))) (S (NP (PRP 你)) (VP (VV 会) (VP (PP (P 在) (LCP (NP (NN 沙)) (LC 上))) (VP (VV 看到) (S (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 脚印))) (VP (VC 是) (S (S (VP (PP (P 从) (NP (DP (DT 什么)) (NP (NN 地方)))) (VP (VV 开始)))) (SP 的))))))))))))),可是,32.1,的,38.33
(S (NP (PRP 你)) (VP (PP (P 在) (NP (PRP 那里))) (VP (VV 等) (AS 着) (S (NP (PRP 我)) (VP (ADVP (AD 就)) (VP (VV 行) (AS 了))))))) ,你,38.84,了,40.08
(S (NP (NT 今天)) (VP (VV 夜里) (NP (PRP 我)) (S (VP (VV 去) (NP (PRP 那里)))))) ,今天,40.68,那里,42.28
(S (S (NP (PRP 我)) (VP (PP (P 离) (NP (NN 墙))) (ADVP (AD 约)) (VP (VE 有) (NP (QP (CD 二十) (CLP (M 米))) (NP (NN 远)))))) (S (S (VP (VV 可))) (NP (PRP 我)) (ADVP (AD 依然)) (NP (PRP 什么)) (VP (ADVP (AD 也)) (VP (VSB (VV 没有) (VV 看见)))))) ,我,42.9,看见,46.57
(S (S (NP (NN 小王子)) (VP (VP (VV 沉默) (AS 了) (QP (CD 一会儿))) (VP (ADVP (AD 又)) (VP (VV 说) (S (NP (DNP (NP (PRP 你)) (DEG 的)) (NP (NN 毒液))) (VP (VV 管用))))))) (SP 吗)) ,小王子,47.26,吗,50.83
(S (S (NP (PRP 你)) (VP (VV 保证) (S (VP (ADVP (AD 不)) (VP (VV 会) (VP (VV 使) (NP (PRP 我)) (S (VP (DVP (NP (ADJP (JJ 长)) (NP (NN 时间))) (DEV 地)) (VP (VA 痛苦)))))))))) (SP 吗)) ,你,51.39,吗,53.98
(S (S (NP (PRP 我)) (VP (LCP (S (VP (DVP (VP (VA 焦虑)) (DEV 地)) (VP (VV 赶上)))) (LC 前)) (VP (VV 去)))) (S (ADVP (AD 但)) (NP (PRP 我)) (VP (ADVP (AD 仍然)) (ADVP (AD 不)) (VP (VV 明白) (S (VP (VC 是) (VP (ADVP (AD 怎么)) (VP (VV 回) (NP (NN 事)))))))))) ,我,54.39,事,58.59
(S (S (NP (NT 现在)) (S (S (NP (PRP 你)) (VP (VV 去))) (SP 吧))) (S (NP (NN 小王子)) (VP (VV 说)))) ,现在,59.45,说,62.33
(S (NP (PRP 我)) (VP (VV 要) (VP (VV 下来) (AS 了)))) ,我,63.13,了,63.66
(S (ADVP (AD 于是)) (NP (PRP 我)) (VP (ADVP (AD 也)) (PP (P 朝) (LCP (NP (NN 墙角)) (LC 下))) (VP (VSB (VV 看) (VV 去))))) ,于是,64.66,去,67.02
(S (NP (PRP 我)) (VP (VV 吓) (AS 了) (NP (QP (CD 一)) (NP (NN 跳))))) ,我,67.66,跳,68.31
(S (PP (ADVP (AD 就)) (PP (P 在) (NP (PRP 那里)))) (NP (QP (CD 一) (CLP (M 条))) (ADJP (JJ 黄)) (NP (NN 蛇))) (VP (ADVP (AD 直)) (VP (VV 起) (VP (ADVP (AD 身子)) (VP (VV 冲) (AS 着) (NP (NN 小王子))))))) ,就,69.06,小王子,72.42
(S (NP (DP (DT 这) (CLP (M 种))) (ADJP (JJ 黄)) (NP (NN 蛇))) (VP (QP (CD 半) (CLP (M 分钟))) (ADVP (AD 就)) (VP (VV 能) (NP (NP (NN 结果)) (DNP (NP (PRP 你)) (DEG 的)) (NP (NN 性命)))))) ,这,73.14,性命,75.84
(S (NP (PRP 我)) (QP (CD 一面)) (VP (VP (ADVP (AD 赶紧)) (VP (VV 掏) (NP (NN 口袋) (NN 拔)))) (VP (VP (VV 出) (NP (NN 手枪)) (QP (CD 一面))) (VP (VV 跑) (NP (NT 过去)))))) ,我,76.47,过去,79.71
(S (S (ADVP (AD 可是)) (VP (ADVP (AD 一)) (VP (VV 听到) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 脚步声)))))) (S (S (NP (NN 蛇)) (VP (ADVP (AD 却)) (PP (P 像) (NP (QP (CD 一) (CLP (M 股))) (S (S (VP (VV 干涸) (AS 了))) (DEC 的)) (NP (NN 水柱)))) (VP (VA 一样)))) (VP (LCP (S (VP (ADVP (AD 慢慢)) (ADVP (AD 钻)) (VP (VV 进) (NP (NN 沙))))) (LC 里)) (VP (VV 去))))) ,可是,80.54,去,85.99
(S (NP (PRP 它)) (VP (VP (DVP (VP (VA 不慌不忙)) (DEV 地)) (PP (P 在) (LCP (NP (DNP (NP (NN 石头)) (DEG 的)) (NP (NN 缝隙))) (LC 中))) (VP (VV 钻动) (AS 着))) (VP (VV 发出) (NP (S (S (NP (DNP (NP (NN 轻轻)) (DEG 的)) (NP (NN 金属))) (VP (VA 般))) (DEC 的)) (NP (NN 响声)))))) ,它,86.76,响声,91.55
(S (NP (PRP 我)) (VP (VP (VV 到达) (NP (DNP (LCP (NP (NN 墙)) (LC 边)) (DEG 的)) (NP (NN 时候)))) (VP (ADVP (AD 正好)) (VP (BA 把) (S (NP (DNP (NP (PRP 我)) (DEG 的)) (DP (DT 这) (CLP (M 位))) (NP (NN 小王子))) (VP (VV 接) (PP (P 在) (LCP (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 怀抱))) (LC 中))))))))) ,我,92.57,中,96.66
(S (NP (DNP (NP (PRP 他)) (DEG 的)) (ADJP (JJ 脸色)) (NP (NN 雪))) (VP (VCD (VA 一样) (VA 惨白)))) ,他,97.33,惨白,99.31
(S (S (NP (PRP 这)) (VP (VC 是) (NP (S (S (VP (VV 搞))) (DEC 的)) (DP (DT 什么)) (NP (NN 名堂))))) (S (NP (PRP 我)) (VP (VV 埋怨) (NP (NN 道))))) ,这,99.93,道,102.5
(S (S (NP (PRP 你)) (VP (ADVP (AD 怎么)) (VP (ADVP (AD 竟然)) (VP (PP (P 和) (NP (NN 蛇))) (VP (ADVP (AD 也)) (VP (VP (VCD (VV 谈) (VV 起)) (NP (NN 心))) (VV 来))))))) (SP 了)),你,103.1,了,104.92
(S (NP (PRP 我)) (VP (VP (VV 解开) (AS 了)) (NP (SBAR (S (NP (PRP 他)) (VP (ADVP (AD 一直)) (VP (VV 戴) (AS 着)))) (DEC 的)) (NP (DNP (ADJP (JJ 金黄色)) (DEG 的)) (NP (NN 围脖)))))),我,106.15,围巾,108.72
(S (NP (PRP 我)) (VP (PP (P 用) (NP (NN 水))) (VP (VV 浸湿) (AS 了) (NP (DNP (NP (PRP 他)) (DEG 的)) (NP (NN 太阳穴)))))) ,我,109.38,太阳穴,111.27
(S (VP (VV 让) (NP (PRP 他)) (S (VP (VV 喝) (AS 了) (NP (NN 点儿) (NN 水)))))) ,让,111.74,水,112.57
(S (ADVP (AD 这时)) (NP (PRP 我) (PRP 什么)) (VP (ADVP (AD 也)) (ADVP (AD 不)) (ADVP (AD 敢)) (ADVP (AD 再)) (VP (VV 问) (S (VP (NP (PRP 他))))))) ,这时,113.47,他,115.81
(S (NP (NP (PRP 他)) (ADJP (JJ 严肃)) (NP (NN 地))) (VP (VV 看) (AS 着) (NP (PRP 我)))) ,他,116.49,我,117.41
(S (VP (PP (P 用) (NP (NN 双臂))) (VP (VV 搂) (AS 着) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 脖子)))))) ,用,118.07,脖子,119.64
(S (NP (PRP 我)) (VP (VV 感到) (S (NP (DNP (NP (PRP 他)) (DEG 的)) (NP (NN 心))) (VP (S (VP (ADVP (AD 就)) (PP (P 像) (NP (QP (CD 一) (CLP (M 只))) (S (S (VP (VP (SB 被) (VP (VCD (VV 枪弹) (VV 击中)))) (VP (MSP 而) (VP (VV 濒于) (NP (S (S (VP (VV 死亡))) (DEC 的)) (NP (NN 鸟))))))) (DEC 的)) (NP (NN 心脏)))) (VP (VA 一样)))) (ADVP (AD 在)) (VP (VV 跳动) (AS 着)))))) ,我,120.31,着,125.91
(S (NP (PRP 他)) (VP (PP (P 对) (NP (PRP 我))) (VP (VV 说) (S (NP (PRP 我)) (VP (ADVP (AD 很)) (VP (VV 高兴) (S (NP (PRP 你)) (VP (VV 找到) (AS 了) (NP (S (S (NP (DNP (NP (PRP 你)) (DEG 的)) (NP (NN 机器))) (VP (MSP 所) (VP (VV 缺少)))) (DEC 的)) (NP (NN 东西))))))))))) ,他,126.93,东西,132.11
(S (NP (PRP 你)) (VP (NP (NT 不久)) (ADVP (AD 就)) (VP (VV 可以) (VP (VV 回家) (VP (VV 去) (AS 了)))))) ,你,132.91,了,134.91
(S (S (NP (PRP 你)) (VP (ADVP (AD 怎么)) (VP (VV 知道)))) (SP 的)) ,你,135.7,的,136.42
(S (NP (PRP 我)) (VP (ADVP (AD 正)) (VP (VC 是) (S (VP (MSP 来) (VP (VV 告诉) (S (NP (PRP 他)) (PP (P 在) (LCP (NP (S (S (VP (VE 没有) (NP (DP (DT 任何)) (NP (NN 希望))))) (DEC 的)) (NP (NN 情况))) (LC 下))) (NP (PRP 我)) (VP (DVP (VP (VA 成功)) (DEV 地)) (VP (VV 完成) (AS 了) (NP (NN 修理) (NN 工作))))))))))) ,我,137.6,工作,142.9
(S (S (NP (PRP 他)) (VP (VP (ADVP (AD 不)) (VP (VV 回答) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 问题))))) (VP (ADVP (AD 却)) (VP (VV 接着) (NP (NN 说道)))))) (S (NP (PRP 我)) (VP (ADVP (AD 也)) (VP (VA 一样)))) (S (NP (NT 今天)) (VP (VV 要) (VP (VV 回家) (VP (VV 去) (AS 了)))))) ,他,143.67,了,150.91
(S (VP (ADVP (AD 然后)) (PP (NP (PRP 他))) (DVP (VP (VA 忧伤)) (DEV 地)) (VP (VV 说) (S (NP (PRP 我)) (VP (VP (VCD (VV 回家) (VV 要))) (VP (VA 远) (DER 得) (VP (VP (VP (VA 多)) (VP (VV 要))) (VP (VA 难) (DER 得) (VP (VA 多)))))))))) ,然后,151.92,多,158.24
(S (NP (PRP 我)) (VP (DVP (VP (VA 清楚)) (DEV 地)) (VP (VV 感到) (S (VP (VV 发生) (AS 了) (NP (S (S (VP (VV 某种) (ADVP (AD 不)) (NP (NN 寻常)))) (DEC 的)) (NP (NN 事儿)))))))) ,我,159.51,事,162.48
(S (S (NP (PRP 我)) (VP (VP (BA 把) (S (NP (PRP 他)) (VP (VV 当作) (VP (ADVP (AD 小孩儿)) (VP (VA 一样)))))) (VP (ADVP (AD 紧紧)) (VP (VV 抱) (PP (P 在) (NP (NR 怀里))))))) (ADVP (AD 可是)) (NP (PRP 我)) (VP (VV 感觉) (S (VP (PP (P 到) (S (NP (PRP 他)) (VP (DVP (VP (VA 径直)) (DEV 地)) (VP (VV 向) (AS 着) (NP (QP (CD 一) (CLP (M 个))) (NP (NN 无底) (NN 深渊))))))) (VP (VCD (VV 沉陷) (VV 下去))))))) ,我,163.4,下去,170.28
(S (NP (PRP 我)) (VP (VV 想) (S (NP (NP (NR 法)) (NP (NN 拉))) (VP (VP (VV 住) (NP (PRP 他))) (VP (ADVP (AD 却)) (ADVP (AD 怎么)) (ADVP (AD 也)) (VP (VP (VV 办)) (VP (ADVP (AD 不)) (VP (VV 到))))))))) ,我,170.73,到,173.36
(S (NP (DNP (NP (PRP 他)) (DEG 的)) (NP (NN 眼神))) (VP (ADVP (AD 很)) (ADVP (AD 严肃)) (VP (VV 望) (AS 着) (NP (S (S (VP (VA 遥远))) (DEC 的)) (NP (NN 地方)))))) ,他,174.38,地方,177.91
(S (NP (PRP 我)) (VP (VP (VE 有) (NP (DNP (NP (NP (PRP 你)) (NP (NN 画))) (DEG 的)) (NP (NN 羊)))) (VP (NP (NP (DNP (NP (NN 羊)) (DEG 的)) (NP (NN 箱子))) (CC 和) (NP (DNP (NP (NN 羊)) (DEG 的)) (NP (NN 嘴套子))))))) ,我,179.05,口套,184.11
(S (S (NP (PRP 他)) (VP (VV 带) (AS 着) (NP (DNP (NP (NN 忧伤)) (DEG 的)) (NP (NN 神情) (NN 微笑))))) (SP 了)) ,他,185.28,了,187.77
(S (NP (PRP 我)) (VP (VV 等) (AS 了) (S (NP (S (S (VP (ADVP (AD 很)) (VP (VA 长))))) (NP (NN 时间))) (VP (ADVP (AD 才)) (VP (VV 觉得) (S (NP (PRP 他)) (VP (ADVP (AD 身子)) (ADVP (AD 渐渐)) (VP (VCD (VV 暖和) (VV 起来)))))))))) ,我,189.28,起来,192.54
(S (S (NP (NN 小家伙))) (S (NP (PRP 我)) (VP (PP (P 对) (NP (PRP 他))) (VP (VV 说))))) ,小家伙,193.34,说,195.34
(S (NP (PRP 你)) (VP (SB 受) (VP (VV 惊) (AS 了)))) ,你,195.98,了,196.7
(S (NP (PRP 他)) (VP (VV 害怕) (AS 了))) ,他,197.71,了,198.41
(S (S (NP (PRP 这)) (VP (VP (VC 是)) (ADVP (AD 无疑)))) (SP 的)) ,这,198.94,的,199.65
(S (NP (PRP 他)) (VP (S (VP (ADVP (AD 却)) (DVP (VP (VA 温柔)) (DEV 地)) (VP (VV 笑) (AS 着)))) (VP (VV 说) (S (NP (NT 今天) (NT 晚上)) (NP (PRP 我)) (VP (VV 会) (VP (VV 怕) (S (VP (VV 得) (VP (ADVP (AD 更)) (VP (VV 厉害))))))))))) ,他,200.5,厉害,205.47
(S (NP (PRP 我)) (VP (ADVP (AD 再度)) (VP (VP (VCD (VV 意识) (VV 到))) (VP (VV 要) (VP (VV 发生) (NP (QP (CD 一) (CLP (M 件))) (S (S (VP (ADVP (AD 不)) (VP (VSB (VV 可) (VV 弥补))))) (DEC 的)) (NP (NN 事)))))))) ,我,206.63,事,209.22
(S (NP (PRP 我)) (VP (VV 觉得) (NP (DNP (NP (PRP 我)) (DEG 的)) (NP (NN 心))) (S (VP (ADVP (AD 一下子)) (ADVP (AD 就)) (VP (VV 凉) (AS 了)))))) ,我,210.14,了,212.64
