tree,word-index,word,number,last_word,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,first_word,first_onset,last_word,last_offset
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD blushed) (ADVP (RB again)))), the-1), the,1,again,539.546,539.651,11.11580048,DET,8,3,1,2, the,539.546, again,541.2
(S (CC and) (NP (PRP i)) (VP (VBD added) (ADVP (RB hesitantly)) (ADVP (RB perhaps)) (PP (RB because) (IN of) (NP (DT the) (NN anniversary))))), and-1), and,1,anniversary,541.749,541.914,10.26304833,CCONJ,8,2,1,2, and,541.749, anniversary,545.921
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD blushed) (ADVP (RB once) (RBR more)))), the-1), the,1,more,547.218,547.293,11.11580048,DET,8,3,1,2, the,547.218, more,549.188
(S (SBAR (NP (PRP he)) (VP (ADVP (RB never)) (VP (VBD answered) (NP (NNS questions))))) (SBAR (CC but) (SBAR (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP blush)))) (SBAR (NP (DT that)) (VP (VBZ means) (NP (UH yes))))))), he-1), he,1,yes,549.752,549.837,8.557202055,PRON,8,4,2,3, he,549.752, yes,553.96
(S (VP (VBZ does) (RB not) (NP (PRP it)))), does-1), does,1,it,553.96,554.23,6.291939441,AUX,8,3,1,2, does,553.96, it,554.509
(S (FRAG (UH oh)) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (PRP him))))), oh-1), oh,1,him,555.566,556.031,4.395251302,INTJ,8,3,2,3, oh,555.566, him,556.921
(S (NP (PRP i)) (VP (VBP am) (ADJP (JJ worried)))), i-1), i,1,worried,557.385,557.46,8.500758885,PRON,8,3,2,3, i,557.385, worried,558.08
(S (CC but) (S (NP (PRP he)) (VP (VBD responded))) (ADVP (RB now)) (S (NP (PRP you)) (VP (MD must) (VP (VB work))))), but-1), but,1,work,558.524,558.619,8.17055344,CCONJ,8,2,1,2, but,558.524, work,561.211
(S (NP (PRP you)) (VP (MD must) (VP (VB go) (PRT (RP back)) (PP (TO to) (NP (NP (PRP$ your)) (NP (NN engine))))))), you-1), you,1,engine,561.83,561.965,7.992843191,PRON,8,3,2,3, you,561.83, engine,563.365
(S (NP (PRP i)) (VP (MD will) (VP (VB wait) (PP (IN for) (NP (PRP you))) (ADVP (RB here))))), i-1), i,1,here,563.808,563.913,8.500758885,PRON,8,3,2,3, i,563.808, here,564.978
(S (VP (VB come) (PRT (RP back)) (NP (NN tomorrow) (NN evening)))), come-1), come,1,evening,565.382,565.577,6.05797768,VERB,8,3,1,2, come,565.382, evening,566.722
(S (CC but) (NP (PRP i)) (VP (VBD was) (RB not) (VP (VBN reassured)))), but-1), but,1,reassured,567.71,567.825,8.17055344,CCONJ,8,2,1,2, but,567.71, reassured,568.994
(S (NP (PRP i)) (VP (VBD remembered) (NP (DT the) (NN fox)))), i-1), i,1,fox,569.653,569.728,8.500758885,PRON,8,3,2,3, i,569.653, fox,570.977
(S (NP (PRP you)) (VP (VBP run) (NP (NP (DT the) (NN risk)) (PP (IN of) (S (VP (VBG weeping) (NP (DT a) (JJ little)))))) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP allow) (S (NP (PRP yourself)) (VP (TO to) (VP (VB be) (VP (VBN tamed)))))))))), you-1), you,1,tamed,571.65,571.805,7.992843191,PRON,8,3,2,3, you,571.65, tamed,575.724
(S (NP (EX there)) (VP (VBD was) (ADVP (JJ next) (PP (TO to) (NP (DT the) (NN well)))) (NP (NP (DT the) (NN ruin)) (PP (IN of) (NP (DT an) (JJ old) (NN stone) (NN wall)))))), there-1), there,1,wall,0.39,0.615,7.628371702,PRON,9,3,2,3, there,0.39, wall,4.554
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP i)) (VP (VBD came) (ADVP (RB back) (PP (IN from) (NP (NP (PRP$ my)) (NP (NN work))) (NP-TMP (DT the) (JJ next) (NN evening))))))) (NP (PRP i)) (VP (VBD saw) (PP (IN from) (NP (DT a) (NN distance))) (NP (NP (NP (PRP$ my)) (NP (JJ little) (NN prince))) (VP (VBG sitting) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (PRP it))))))))), when-1), when,1,it,5.462,5.617,7.562213605,ADV,9,4,2,3, when,5.462, it,11.699
(NP (NP (NP (PRP$ his)) (NP (NNS feet))) (VP (VBG hanging) (PRT (RP down)))), his-1), his,1,down,12.023,12.268,8.42777164,DET,9,4,2,3, his,12.023, down,13.418
(S (S (CC and) (NP (PRP i)) (VP (VBD heard) (SBAR (S (NP (PRP him)) (VP (VBP say)))))) (S (VBP do) (RB not) (NP (PRP you)) (VP (VB remember)))), and-1), and,1,remember,14.061,14.226,10.26304833,CCONJ,9,3,1,2, and,14.061, remember,16.555
(S (ADVP (RB then)) (NP (DT this)) (VP (VBZ is) (RB not) (NP (DT the) (JJ exact) (NN spot)))), then-1), then,1,spot,16.555,16.95,7.007600614,ADV,9,3,2,3, then,16.555, spot,18.968
(S (S (S (NP (DT another) (NN voice)) (VP (MD must) (VP (VB have) (VP (VBN answered) (NP (PRP him)) (SBAR (IN because) (S (NP (PRP he)) (VP (VBD replied)))))))) (S (FRAG (UH yes) (UH yes)) (NP (PRP it)) (VP (VBZ is) (NP (DT the) (JJ right) (NN day))))) (CC but) (S (NP (DT this)) (VP (VBZ is) (RB not) (NP (DT the) (JJ right) (NN place))))), another-1), another,1,place,19.721,20.086,6.333315151,DET,9,5,1,2, another,19.721, place,27.177
(S (NP (PRP i)) (VP (VBD continued) (NP (NP (PRP$ my)) (NP (NN walk))) (PP (IN toward) (NP (DT the) (NN wall))))), i-1), i,1,wall,28.409,28.504,8.500758885,PRON,9,3,2,3, i,28.409, wall,30.389
(S (NP (PRP i)) (ADVP (RB still)) (VP (VBD did) (RB not) (VP (VB see) (CC or) (VB hear) (NP (NN anyone)) (ADVP (RB yet))))), i-1), i,1,yet,30.983,31.088,8.500758885,PRON,9,3,2,3, i,30.983, yet,33.648
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD replied) (ADVP (RB again)) (SBAR (IN that) (S (VP (VBZ is) (ADJP (JJ right))))))), the-1), the,1,right,33.648,33.778,11.11580048,DET,9,3,1,2, the,33.648, right,36.584
(S (NP (PRP you)) (VP (MD will) (VP (VB see) (SBAR (WHADVP (WRB where)) (S (NP (NP (PRP$ my)) (NP (NNS tracks))) (VP (VBP begin) (PP (IN in) (NP (DT the) (NN sand))))))))), you-1), you,1,sand,36.928,37.013,7.992843191,PRON,9,3,2,3, you,36.928, sand,39.073
(S (NP (PRP you)) (ADVP (RB just)) (VP (VBP have) (S (VP (TO to) (VP (VB wait) (ADVP (RB there)) (PP (IN for) (NP (PRP me)))))))), you-1), you,1,me,39.472,39.607,7.992843191,PRON,9,3,2,3, you,39.472, me,41.256
(S (NP (PRP i)) (VP (MD will) (VP (VB be) (ADVP (RB there)) (NP-TMP (NN tonight))))), i-1), i,1,tonight,41.59,41.635,8.500758885,PRON,9,3,2,3, i,41.59, tonight,42.675
(S (S (NP (PRP i)) (VP (VBD was) (NP (NP (CD twenty) (NNS meters)) (PP (IN from) (NP (DT the) (NN wall)))))) (CC and) (S (NP (PRP i)) (ADVP (RB still)) (VP (VBD saw) (NP (NN nothing))))), i-1), i,1,nothing,43.703,43.748,8.500758885,PRON,9,4,2,3, i,43.703, nothing,47.212
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD spoke) (ADVP (RB again)) (PP (IN after) (NP (DT a) (NN pause))))), the-1), the,1,pause,48.005,48.1,11.11580048,DET,9,3,1,2, the,48.005, pause,50.344
(S (VP (VB do) (S (NP (PRP you)) (VP (VB have) (NP (JJ good) (NN poison)))))), do-1), do,1,poison,51.037,51.112,7.25396566,AUX,9,3,1,2, do,51.037, poison,52.412
(S (S (VP (VBP are) (ADJP (NP (PRP you)) (JJ sure)))) (NP (PRP you)) (VP (MD will) (RB not) (VP (VB make) (S (NP (PRP me)) (VP (VB suffer) (ADJP (RB too) (JJ long))))))), are-1), are,1,long,53.115,53.23,8.452121195,AUX,9,4,1,2, are,53.115, long,55.44
(S (NP (PRP i)) (VP (VBD froze))), i-1), i,1,froze,56.347,56.452,8.500758885,PRON,9,3,2,3, i,56.347, froze,57.047
(S (S (NP (NP (PRP$ my)) (NP (NN heart))) (VP (VBD skipped) (NP (DT a) (NN beat)))) (CC but) (S (NP (PRP i)) (ADVP (RB still)) (VP (VBD did) (RB not) (VP (VB understand))))), my-1), my,1,understand,57.591,57.756,7.222784973,DET,9,5,2,3, my,57.591, understand,61.268
(S (S (ADVP (RB now)) (VP (VB go) (PRT (RP away)))) (NP (PRP he)) (VP (VBD said))), now-1), now,1,said,62.266,62.421,6.757037035,ADV,9,4,2,3, now,62.266, said,64
(S (NP (PRP i)) (VP (VBP want) (S (VP (TO to) (VP (VB come) (PRT (RP down)) (PP (IN from) (NP (RB here)))))))), i-1), i,1,here,64.469,64.524,8.500758885,PRON,9,3,2,3, i,64.469, here,65.844
(S (S (NP (PRP i)) (ADVP (RB then)) (VP (VBD lowered) (NP (NP (PRP$ my)) (NP (NNS eyes))) (PP (TO to) (NP (NP (DT the) (NN foot)) (PP (IN of) (NP (DT the) (NN wall))))))) (CC and) (S (NP (PRP i)) (VP (VBP leapt) (PRT (RP up))))), i-1), i,1,up,67.021,67.216,8.500758885,PRON,9,4,2,3, i,67.021, up,70.939
(S (ADVP (RB right) (RB there)) (VP (VBG facing) (NP (DT the) (JJ little) (NN prince))) (VP (VBD was)) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT those) (JJ yellow) (NNS snakes)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (VP (VB kill) (NP (PRP you)) (PP (IN in) (ADVP (NP (CD thirty) (NNS seconds)) (RB flat))))))))))), right-1), right,1,flat,71.403,71.808,6.241581036,ADV,9,3,1,2, right,71.403, flat,78.311
(S (SBAR (RB even) (S (IN as) (S (NP (PRP i)) (VP (VP (VP (VBD dug) (PRT (RP around))) (PP (IN in) (NP (NP (PRP$ my)) (NP (NN pocket))))) (S (VP (TO to) (VP (VP (VB take) (PRT (RP out))) (NP (NP (PRP$ my)) (NP (NN revolver)))))))))) (S (NP (PRP i)) (VP (VBD made) (NP (DT a) (NP (VBG running) (NP (NN step)))) (ADVP (RB back))))), even-1), even,1,back,78.945,79.47,6.754335998,ADV,9,3,1,2, even,78.945, back,84.776
(S (CC but) (PP (IN at) (NP (DT the) (NN noise))) (NP (PRP i)) (VP (VBD made) (SBAR (S (NP (DT the) (NN snake)) (VP (VBP let) (S (NP (PRP himself)) (VP (VB flow) (ADVP (RB easily)) (PP (PP (IN across) (NP (NP (DT the) (NN sand)) (PP (IN like) (NP (NP (DT the) (VBG dying) (NN spray)) (PP (IN of) (NP (DT a) (NN fountain))))))) (CC and) (PP (IN in) (NP (NP (DT no) (JJ apparent) (NN hurry)) (VP (VBN slipped) (PP (IN between) (NP (NP (DT the) (NNS stones)) (PP (IN with) (NP (DT a) (JJ light) (JJ metallic) (NN sound)))))))))))))))), but-1), but,1,sound,85.55,85.705,8.17055344,CCONJ,9,2,1,2, but,85.55, sound,98.268
(S (S (NP (PRP i)) (VP (VP (VP (VBD reached) (NP (DT the) (NN wall))) (PP (ADVP (RB just)) (PP (IN in) (NP (NN time))))) (S (VP (TO to) (VP (VP (VB catch) (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow)))) (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS arms))))))))) (SBAR (WHNP (WP who)) (S (VP (VBD was) (ADJP (JJ white) (PP (IN as) (NP (NN snow)))))))), i-1), i,1,snow,99.136,99.431,8.500758885,PRON,9,4,2,3, i,99.136, snow,104.504
(S (NP (WDT what)) (VP (VBZ is) (VP (VBG going) (PP (IN on) (NP (RB here)))))), what-1), what,1,here,105.297,105.433,7.344589847,PRON,9,3,2,3, what,105.297, here,106.197
(S (WHADVP (WRB why)) (S (VBP are) (NP (PRP you)) (VP (VBG talking) (PP (IN with) (NP (NNS snakes)))))), why-1), why,1,snakes,106.397,106.842,5.677506943,ADV,9,3,2,3, why,106.397, snakes,108.181
(S (NP (PRP i)) (VP (VBD had) (VP (VBN loosened) (NP (DT the) (JJ golden) (NN muffler)) (SBAR (IN that) (S (NP (PRP he)) (ADVP (RB always)) (VP (VBD wore))))))), i-1), i,1,wore,109.149,109.314,8.500758885,PRON,9,3,2,3, i,109.149, wore,111.863
(S (NP (PRP i)) (VP (VP (VBD had) (VP (VBN moistened) (NP (NP (PRP$ his)) (NP (NNS temples))))) (CC and) (VP (VBD had) (S (NP (PRP him)) (VP (VB drink)))))), i-1), i,1,drink,112.337,112.442,8.500758885,PRON,9,3,2,3, i,112.337, drink,114.762
(S (CC and) (ADVP (RB now)) (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB dare) (S (VP (VB ask) (S (NP (PRP him)) (ADJP (NP (NN anything)) (JJR more)))))))), and-1), and,1,more,115.151,115.566,10.26304833,CCONJ,9,2,1,2, and,115.151, more,118.099
(S (NP (PRP he)) (VP (VP (VBD looked) (PP (IN at) (NP (PRP me))) (ADVP (RB gravely))) (CC and) (VP (VBD put) (NP (NP (PRP$ his)) (NP (NNS arms))) (PP (IN around) (NP (NP (PRP$ my)) (NP (NN neck))))))), he-1), he,1,neck,118.932,119.097,8.557202055,PRON,9,3,2,3, he,118.932, neck,121.871
(S (NP (PRP i)) (VP (VBD felt) (SBAR (S (NP (NP (PRP$ his)) (NP (NN heart))) (VP (VBD beat) (PP (IN like) (NP (NP (DT the) (NN heart)) (PP (IN of) (NP (DT a) (VBG dying) (NN bird))))) (SBAR (WHADVP (WRB when)) (S (VP (VBN shot) (PP (IN with) (NP (DT a) (NN rifle))))))))))), i-1), i,1,rifle,122.43,122.555,8.500758885,PRON,9,3,2,3, i,122.43, rifle,126.873
(S (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))))) (NP (PRP i)) (VP (VBP am) (ADJP (JJ glad) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP have) (VP (VBN found) (SBAR (WHNP (WP what)) (S (VP (VBD was) (ADJP (JJ wrong) (PP (IN with) (NP (NP (PRP$ your)) (NP (NN engine))))))))))))))), he-1), he,1,engine,127.487,127.572,8.557202055,PRON,9,4,2,3, he,127.487, engine,131.27
(S (ADVP (RB now)) (NP (PRP you)) (VP (MD will) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB go) (PRT (RP back)) (NP (NN home))))))))), now-1), now,1,home,131.738,131.913,6.757037035,ADV,9,3,2,3, now,131.738, home,133.448
(S (WHADVP (WRB how)) (S (VBD did) (NP (PRP you)) (VP (VB know)))), how-1), how,1,know,134.121,134.276,6.681757659,ADV,9,3,2,3, how,134.121, know,134.841
(S (NP (PRP i)) (VP (VBD was) (ADVP (RB just)) (VP (VBG coming) (S (VP (TO to) (VP (VB tell) (NP (PRP him)) (SBAR (IN that) (S (PP (IN against) (NP (DT all) (NNS odds))) (NP (NP (PRP$ my)) (NP (NN work))) (VP (VBD had) (VP (VBN been) (ADJP (JJ successful)))))))))))), i-1), i,1,successful,135.56,135.665,8.500758885,PRON,9,3,2,3, i,135.56, successful,140.033
(S (S (S (NP (PRP he)) (VP (VBD made) (NP (DT no) (NN answer)) (PP (TO to) (NP (NP (PRP$ my)) (NP (NN question)))))) (CC but) (S (NP (PRP he)) (VP (VBD added)))) (NP (PRP i)) (VP (VBP am) (ADVP (RB also)) (VP (VBG going) (ADVP (RB back) (NN home)) (NP-TMP (NN today))))), he-1), he,1,today,140.866,140.991,8.557202055,PRON,9,5,2,3, he,140.866, today,146.098
(S (S (ADVP (RB then)) (NP (PRP he)) (VP (VBD said) (ADVP (RB sadly)))) (NP (PRP it)) (VP (VBZ is) (NP (DT a) (NN lot)) (ADVP (RBR further)))), then-1), then,1,further,146.916,147.111,7.007600614,ADV,9,4,2,3, then,146.916, further,149.754
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB much) (ADJP (RBR more) (JJ difficult))))), it-1), it,1,difficult,150.178,150.333,8.891153872,PRON,9,3,2,3, it,150.178, difficult,151.593
(S (NP (PRP i)) (VP (VBD felt) (ADVP (RB very) (RB clearly)) (SBAR (IN that) (S (NP (NN something) (JJ extraordinary)) (VP (VBD was) (VP (VBG happening))))))), i-1), i,1,happening,152.855,153,8.500758885,PRON,9,3,2,3, i,152.855, happening,156.374
(S (NP (PRP i)) (VP (VBD held) (NP (PRP him)) (ADVP (RB tightly) (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS arms))))) (PP (IN like) (NP (DT a) (JJ small) (NN child))))), i-1), i,1,child,157.122,157.197,8.500758885,PRON,9,3,2,3, i,157.122, child,160.167
(S (CC and) (ADVP (RB yet)) (NP (PRP it)) (VP (VBD seemed) (PP (TO to) (NP (PRP me))) (SBAR (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (VP (VBG plummeting) (PRT (RP down)) (PP (IN into) (NP (DT an) (NNS abyss))))))) (CC and) (SBAR (IN that) (S (NP (PRP i)) (VP (MD could) (VP (VB do) (NP (NN nothing)) (S (VP (TO to) (VP (VB restrain) (NP (PRP him)))))))))))), and-1), and,1,him,160.431,160.756,10.26304833,CCONJ,9,2,1,2, and,160.431, him,166.388
(S (NP (PRP he)) (VP (VBD had) (NP (NP (DT a) (JJ serious) (NN look)) (PP (IN as) (SBAR (IN if) (S (VP (VBD lost) (ADVP (RB far) (RB away))))))))), he-1), he,1,away,167.586,167.661,8.557202055,PRON,9,3,2,3, he,167.586, away,170.705
(S (S (NP (PRP i)) (VP (VBP have) (NP (NP (PRP$ your)) (NP (NN sheep))))) (CC and) (S (S (NP (PRP i)) (VP (VBP have) (NP (NP (DT the) (NN box)) (PP (IN for) (NP (DT the) (NN sheep)))))) (CC and) (S (NP (PRP i)) (VP (VBP have) (NP (DT the) (NN muzzle)))))), i-1), i,1,muzzle,171.637,171.752,8.500758885,PRON,9,4,2,3, i,171.637, muzzle,176.479
(S (CC and) (NP (PRP he)) (VP (VBD smiled) (ADVP (RB sadly)))), and-1), and,1,sadly,177.247,177.362,10.26304833,CCONJ,9,2,1,2, and,177.247, sadly,178.611
(S (NP (PRP i)) (VP (VBD waited) (NP (DT a) (JJ long) (NN while)))), i-1), i,1,while,179.734,179.889,8.500758885,PRON,9,3,2,3, i,179.734, while,181.214
(S (NP (PRP i)) (VP (MD could) (VP (VB feel) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (VP (VBG reviving) (ADVP (RB little)) (PP (IN by) (NP (RB little)))))))))), i-1), i,1,little,181.807,181.892,8.500758885,PRON,9,3,2,3, i,181.807, little,184.417
(S (NP (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow))) (NP (PRP i))) (VP (VBD said) (PP (TO to) (NP (PRP him))))), my-1), my,1,him,185.28,185.345,7.222784973,DET,9,5,2,3, my,185.28, him,187.134
(S (NP (PRP you)) (VP (VBP are) (ADJP (JJ afraid)))), you-1), you,1,afraid,187.628,187.723,7.992843191,PRON,9,3,2,3, you,187.628, afraid,188.442
(S (S (NP (PRP he)) (VP (VBD was) (ADJP (JJ afraid)) (PP (IN of) (NP (NN course))))) (CC but) (S (NP (PRP he)) (VP (VBD laughed) (ADVP (RB softly))))), he-1), he,1,softly,189.32,189.405,8.557202055,PRON,9,4,2,3, he,189.32, softly,192.353
(S (NP (PRP i)) (VP (MD will) (VP (VB be) (ADJP (RB much) (RBR more) (JJ afraid)) (NP-TMP (DT this) (NN evening))))), i-1), i,1,evening,193.127,193.162,8.500758885,PRON,9,3,2,3, i,193.127, evening,194.986
(S (ADVP (RB again)) (NP (PRP i)) (VP (VBD felt) (SBAR (S (S (NP (PRP myself)) (VP (VBN frozen) (PP (IN by) (NP (NP (DT the) (NN sense)) (PP (IN of) (NP (NN something) (NNS irreparable))))))) (CC and) (S (NP (PRP i)) (VP (VBD knew) (SBAR (IN that) (S (NP (PRP i)) (VP (MD could) (RB not) (VP (VB bear) (NP (NP (DT the) (NN idea)) (PP (IN of) (S (ADVP (RB never)) (VP (VBG hearing) (NP (DT that) (NN laughter)) (ADVP (RB again)))))))))))))))), again-1), again,1,again,195.989,196.624,6.023374951,ADV,9,3,2,3, again,195.989, again,205.919
(S (PP (IN for) (NP (PRP me))) (NP (PRP it)) (VP (VBD was) (PP (IN like) (NP (NP (DT a) (NN spring)) (PP (IN of) (NP (NP (JJ fresh) (NN water)) (PP (IN in) (NP (DT the) (NN desert))))))))), for-1), for,1,desert,206.867,207.012,9.022419166,ADP,9,3,1,2, for,206.867, desert,210.515
(S (S (NP (NP (JJ little) (NN fellow)) (NP (PRP i))) (VP (VBD said))) (NP (PRP i)) (VP (VBP want) (S (VP (TO to) (VP (VB hear) (S (NP (PRP you)) (VP (NN laugh) (ADVP (RB again))))))))), little-1), little,1,again,211.638,211.883,6.329168168,ADJ,9,5,1,2, little,211.638, again,215.31
(S (CC but) (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))))) (S (NP-TMP (NN tonight)) (NP (PRP it)) (VP (MD will) (VP (VB be) (NP (DT a) (NN year)))))), but-1), but,1,year,216.223,216.328,8.17055344,CCONJ,9,2,1,2, but,216.223, year,219.236
(S (NP (NP (PRP$ my)) (NP (NN star))) (VP (MD will) (VP (VB be) (ADJP (JJ right) (PP (IN above) (NP (DT the) (NN spot)))) (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBD came) (PRT (RP down)) (PP (TO to) (NP (NN earth)) (NP-TMP (DT a) (NN year) (IN ago))))))))), my-1), my,1,ago,219.819,219.994,7.222784973,DET,9,4,2,3, my,219.819, ago,223.918
(S (FRAG (NP (JJ little) (NN fellow))) (S (VP (VBZ is) (NP (DT this))) (NP (RB all) (NP (DT a) (NP (JJ bad) (NN dream))))) (S (NP (NP (NP (DT this) (NN business)) (PP (IN with) (NP (DT the) (NN snake)))) (CC and) (NP (DT the) (NN meeting) (NN place)) (CC and) (NP (DT the) (NN star))))), little-1), little,1,star,225.03,225.245,6.329168168,ADJ,9,4,1,2, little,225.03, star,231.072
(S (CC but) (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB answer) (NP (NP (PRP$ my)) (NP (NN question)))))), but-1), but,1,question,231.995,232.12,8.17055344,CCONJ,9,2,1,2, but,231.995, question,233.53
(S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))) (SBAR (IN that) (S (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (ADJP (JJ important))))) (VP (MD can) (RB not) (VP (VB be) (VP (VBN seen)))))))), he-1), he,1,seen,234.442,234.547,8.557202055,PRON,9,3,2,3, he,234.442, seen,238.329
(S (NP (PRP i)) (VP (VBP know))), i-1), i,1,know,239.137,239.232,8.500758885,PRON,9,3,2,3, i,239.137, know,239.567
(S (NP (PRP it)) (VP (VBZ is) (PP (IN like) (PP (IN with) (NP (DT the) (NN flower)))))), it-1), it,1,flower,240.47,240.615,8.891153872,PRON,9,3,2,3, it,240.47, flower,241.765
(S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP love) (NP (NP (DT a) (NN flower)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (PP (IN on) (NP (DT a) (NN star)))))))))) (NP (PRP it)) (VP (VBZ is) (ADJP (JJ sweet) (S (VP (TO to) (VP (VB look) (PP (IN at) (NP (NP (DT the) (NN sky)) (PP (IN at) (NP (NN night))))))))))), if-1), if,1,night,242.288,242.473,7.591558945,SCONJ,9,3,1,2, if,242.288, night,246.961
(S (NP (PDT all) (DT the) (NNS stars)) (VP (VBP are) (VP (VBN covered) (PP (IN with) (NP (NNS flowers)))))), all-1), all,1,flowers,247.54,247.775,7.867718339,DET,9,3,1,2, all,247.54, flowers,249.644
(S (NP (PRP i)) (VP (VBP know))), i-1), i,1,know,250.502,250.608,8.500758885,PRON,9,3,2,3, i,250.502, know,250.923
(S (NP (PRP it)) (VP (VBZ is) (PP (IN like) (PP (IN with) (NP (DT the) (NN water)))))), it-1), it,1,water,251.756,251.891,8.891153872,PRON,9,3,2,3, it,251.756, water,252.99
(S (NP (NP (DT the) (NN water)) (SBAR (S (NP (PRP you)) (VP (VBD gave) (S (NP (PRP me)) (VP (TO to) (VP (VB drink)))))))) (VP (VP (VBD was) (PP (IN like) (NP (NN music)))) (PP (RB because) (PP (IN of) (NP (NP (DT the) (NN pulley)) (CC and) (NP (DT the) (NN rope))))))), the-1), the,1,rope,253.324,253.659,11.11580048,DET,9,4,1,2, the,253.324, rope,257.932
(S (NP (PRP you)) (VP (VBP remember))), you-1), you,1,remember,258.451,258.546,7.992843191,PRON,9,3,2,3, you,258.451, remember,259.161
(S (NP (PRP it)) (VP (VBD was) (ADJP (JJ good)))), it-1), it,1,good,259.724,259.809,8.891153872,PRON,9,3,2,3, it,259.724, good,260.354
(S (NP (PRP i)) (VP (VBP know))), i-1), i,1,know,261.347,261.502,8.500758885,PRON,9,3,2,3, i,261.347, know,261.807
(S (PP (IN at) (NP (NN night))) (NP (PRP you)) (VP (MD will) (VP (VB look) (PP (IN at) (NP (DT the) (NNS stars)))))), at-1), at,1,stars,262.859,263.014,8.371404122,ADP,9,3,1,2, at,262.859, stars,264.574
(S (SBAR (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VBP live) (NP (NN everything))))) (VP (VBZ is) (ADJP (RB too) (JJ small) (PP (IN for) (NP (PRP me)))) (S (VP (TO to) (VP (VB point) (PRT (RP out)) (PP (TO to) (NP (PRP you))) (SBAR (WHADVP (WRB where)) (S (NP (NP (PRP$ my)) (NP (NN star))) (VP (VBZ is))))))))), where-1), where,1,is,264.903,265.308,6.745648029,ADV,9,4,2,3, where,264.903, is,269.816
(S (NP (PRP it)) (VP (VBZ is) (ADJP (ADJP (JJR better)) (PP (IN like) (NP (DT that)))))), it-1), it,1,that,270.295,270.42,8.891153872,PRON,9,3,2,3, it,270.295, that,271.454
(S (NP (NP (PRP$ my)) (NP (NN star))) (VP (MD will) (VP (VB be) (PP (IN for) (NP (PRP you))) (NP (NP (RB just) (CD one)) (PP (IN of) (NP (DT the) (NNS stars))))))), my-1), my,1,stars,271.843,272.288,7.222784973,DET,9,4,2,3, my,271.843, stars,274.927
(S (IN so) (NP (PRP you)) (VP (MD will) (VP (VB love) (S (VP (TO to) (VP (VB look) (PP (IN at) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (NNS stars))))))))))), so-1), so,1,stars,275.446,275.581,7.514636259,SCONJ,9,2,1,2, so,275.446, stars,277.68
(S (NP (PRP they)) (VP (MD will) (RB all) (VP (VB be) (NP (NP (PRP$ your)) (NP (NNS friends)))))), they-1), they,1,friends,278.124,278.209,8.044690442,PRON,9,3,2,3, they,278.124, friends,279.409
(S (NP (NP (NNP and)) (PP (IN besides) (NP (PRP i)))) (VP (VBP am) (VP (VBG going) (S (VP (TO to) (VP (VB make) (S (NP (PRP you)) (NP (DT a) (NN present))))))))), and-1), and,1,present,279.897,280.042,10.26304833,CCONJ,9,4,2,3, and,279.897, present,282.721
